"Unnamed: 0","annotation_id","annotator","created_at","id","initial","label","lead_time","postproc_data","updated_at"
10,12,"1","2025-04-17T13:59:30.902179Z",423,"16.10
Внесение противозлакового гербецида на оз рапсе ПУ Юг 60/444
Отд 11-60/119","[{""start"":0,""end"":5,""text"":""16.10"",""labels"":[""data""]},{""start"":61,""end"":63,""text"":""юг"",""labels"":[""department""]},{""start"":6,""end"":41,""text"":""внесение противозлакового гербецида"",""labels"":[""operation""]},{""start"":45,""end"":57,""text"":""озимая рапсе"",""labels"":[""plant""]},{""start"":69,""end"":71,""text"":""60"",""labels"":[""perDay""]},{""start"":82,""end"":85,""text"":""444"",""labels"":[""perOperation""]}]",38.886,"16.10
внесение противозлакового гербецида на озимая рапсе пу юг день 60 от начала 444
отделение 11 день 60 от начала 119","2025-04-17T13:59:30.902220Z"
11,13,"1","2025-04-17T14:00:30.672483Z",424,"Пахота зяби под сою 
По ПУ 7/1402
Отд 17 7/141

Вырав-ие зяби под кук/силос
По ПУ 16/16
Отд 12 16/16

Вырав-ие зяби под сах/свёклу
По ПУ 67/912
Отд 12 67/376

2-ое диск-ие сах/свёкла 
По ПУ 59/1041
Отд 17 59/349","[{""start"":21,""end"":23,""text"":""по"",""labels"":[""department""]},{""start"":123,""end"":125,""text"":""по"",""labels"":[""department""]},{""start"":223,""end"":225,""text"":""по"",""labels"":[""department""]},{""start"":320,""end"":322,""text"":""по"",""labels"":[""department""]},{""start"":0,""end"":11,""text"":""пахота зяби"",""labels"":[""operation""]},{""start"":84,""end"":101,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":185,""end"":202,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":287,""end"":302,""text"":""2 ое дискование"",""labels"":[""operation""]},{""start"":16,""end"":19,""text"":""сою"",""labels"":[""plant""]},{""start"":106,""end"":122,""text"":""кукурузный силос"",""labels"":[""plant""]},{""start"":207,""end"":222,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":303,""end"":318,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":32,""end"":33,""text"":""7"",""labels"":[""perDay""]},{""start"":134,""end"":136,""text"":""16"",""labels"":[""perDay""]},{""start"":234,""end"":236,""text"":""67"",""labels"":[""perDay""]},{""start"":331,""end"":333,""text"":""59"",""labels"":[""perDay""]},{""start"":44,""end"":48,""text"":""1402"",""labels"":[""perOperation""]},{""start"":147,""end"":149,""text"":""16"",""labels"":[""perOperation""]},{""start"":247,""end"":250,""text"":""912"",""labels"":[""perOperation""]},{""start"":344,""end"":348,""text"":""1041"",""labels"":[""perOperation""]}]",57.248,"пахота зяби под сою 
по пу день 7 от начала 1402
отделение 17 день 7 от начала 141

выравнивание зяби под кукурузный силос
по пу день 16 от начала 16
отделение 12 день 16 от начала 16

выравнивание зяби под сахарная свекла
по пу день 67 от начала 912
отделение 12 день 67 от начала 376

2 ое дискование сахарная свекла 
по пу день 59 от начала 1041
отделение 17 день 59 от начала 349","2025-04-17T14:00:30.672525Z"
12,14,"1","2025-04-17T14:01:25.515862Z",425,"Пахота зяби под сою
По Пу 5/1427
Отд 17 5/166

Пахота зяби под кук с
По Пу 26/445
Отд 11 26/180

2-е диск сах св под пш
По Пу 41/1142
Отд 17 41/450

Выравн зяби под сах св
По Пу 35/1269
Отд 11 35/400","[{""start"":20,""end"":22,""text"":""по"",""labels"":[""department""]},{""start"":116,""end"":118,""text"":""по"",""labels"":[""department""]},{""start"":226,""end"":228,""text"":""по"",""labels"":[""department""]},{""start"":329,""end"":331,""text"":""по"",""labels"":[""department""]},{""start"":0,""end"":11,""text"":""пахота зяби"",""labels"":[""operation""]},{""start"":83,""end"":94,""text"":""пахота зяби"",""labels"":[""operation""]},{""start"":180,""end"":213,""text"":""второе дискование сахарная свекла"",""labels"":[""operation""]},{""start"":291,""end"":308,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":16,""end"":19,""text"":""сою"",""labels"":[""plant""]},{""start"":99,""end"":115,""text"":""кукурузный силос"",""labels"":[""plant""]},{""start"":218,""end"":225,""text"":""пшеница"",""labels"":[""plant""]},{""start"":313,""end"":328,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":31,""end"":32,""text"":""5"",""labels"":[""perDay""]},{""start"":127,""end"":129,""text"":""26"",""labels"":[""perDay""]},{""start"":237,""end"":239,""text"":""41"",""labels"":[""perDay""]},{""start"":340,""end"":342,""text"":""35"",""labels"":[""perDay""]},{""start"":43,""end"":47,""text"":""1427"",""labels"":[""perOperation""]},{""start"":140,""end"":143,""text"":""445"",""labels"":[""perOperation""]},{""start"":250,""end"":254,""text"":""1142"",""labels"":[""perOperation""]},{""start"":353,""end"":357,""text"":""1269"",""labels"":[""perOperation""]}]",51.957,"пахота зяби под сою
по пу день 5 от начала 1427
отделение 17 день 5 от начала 166

пахота зяби под кукурузный силос
по пу день 26 от начала 445
отделение 11 день 26 от начала 180

второе дискование сахарная свекла под пшеница
по пу день 41 от начала 1142
отделение 17 день 41 от начала 450

выравнивание зяби под сахарная свекла
по пу день 35 от начала 1269
отделение 11 день 35 от начала 400","2025-04-17T14:01:25.515892Z"
13,15,"1","2025-04-17T14:02:34.810913Z",426,"Пахота зяби под сою
По Пу 13/1440
Отд 17 13/179

Пахота зяби под кук с
По Пу 26/471
Отд 11 26/206

Дисков сах св
По Пу 85/1237
Отд 17 85/535

Выравн зяби под сах св
По Пу 45/1314
Отд 11 10/410
Отд 12 35/661

Выравн зяби под подс
Отд 11 41/41","[{""start"":20,""end"":22,""text"":""по"",""labels"":[""department""]},{""start"":118,""end"":120,""text"":""по"",""labels"":[""department""]},{""start"":209,""end"":211,""text"":""по"",""labels"":[""department""]},{""start"":312,""end"":314,""text"":""по"",""labels"":[""department""]},{""start"":0,""end"":11,""text"":""пахота зяби"",""labels"":[""operation""]},{""start"":85,""end"":96,""text"":""пахота зяби"",""labels"":[""operation""]},{""start"":182,""end"":192,""text"":""дискование"",""labels"":[""operation""]},{""start"":274,""end"":291,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":412,""end"":429,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":16,""end"":19,""text"":""сою"",""labels"":[""plant""]},{""start"":101,""end"":117,""text"":""кукурузный силос"",""labels"":[""plant""]},{""start"":193,""end"":208,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":296,""end"":311,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":434,""end"":444,""text"":""подсолнухи"",""labels"":[""plant""]},{""start"":31,""end"":33,""text"":""13"",""labels"":[""perDay""]},{""start"":129,""end"":131,""text"":""26"",""labels"":[""perDay""]},{""start"":220,""end"":222,""text"":""85"",""labels"":[""perDay""]},{""start"":323,""end"":325,""text"":""45"",""labels"":[""perDay""]},{""start"":44,""end"":48,""text"":""1440"",""labels"":[""perOperation""]},{""start"":142,""end"":145,""text"":""471"",""labels"":[""perOperation""]},{""start"":233,""end"":237,""text"":""1237"",""labels"":[""perOperation""]},{""start"":336,""end"":340,""text"":""1314"",""labels"":[""perOperation""]},{""start"":463,""end"":465,""text"":""41"",""labels"":[""perDay""]},{""start"":476,""end"":478,""text"":""41"",""labels"":[""perOperation""]}]",81.71499999999999,"пахота зяби под сою
по пу день 13 от начала 1440
отделение 17 день 13 от начала 179

пахота зяби под кукурузный силос
по пу день 26 от начала 471
отделение 11 день 26 от начала 206

дискование сахарная свекла
по пу день 85 от начала 1237
отделение 17 день 85 от начала 535

выравнивание зяби под сахарная свекла
по пу день 45 от начала 1314
отделение 11 день 10 от начала 410
отделение 12 день 35 от начала 661

выравнивание зяби под подсолнухи
отделение 11 день 41 от начала 41","2025-04-17T14:30:26.530879Z"
14,16,"1","2025-04-17T14:04:34.910142Z",427,"15.11 Мир
Пахота зяби под кукурузу 7 га день, 569 га от начала, 84%, 103 га остаток.
Пахота зяби под сою 50 га день, 849 га от начала, 75%, 290 га остаток.
Работало 4 агрегата.
Выравнивание зяби под сахарную свёклу 43 га день, 917 га от начала, 96 %, 35 га остаток.
Работал 1 агрегат.","[{""start"":0,""end"":5,""text"":""15.11"",""labels"":[""data""]},{""start"":6,""end"":9,""text"":""мир"",""labels"":[""department""]},{""start"":10,""end"":21,""text"":""пахота зяби"",""labels"":[""operation""]},{""start"":26,""end"":34,""text"":""кукурузу"",""labels"":[""plant""]},{""start"":76,""end"":87,""text"":""пахота зяби"",""labels"":[""operation""]},{""start"":92,""end"":95,""text"":""сою"",""labels"":[""plant""]},{""start"":43,""end"":46,""text"":""569"",""labels"":[""perOperation""]},{""start"":105,""end"":108,""text"":""849"",""labels"":[""perOperation""]},{""start"":35,""end"":36,""text"":""7"",""labels"":[""perDay""]},{""start"":96,""end"":98,""text"":""50"",""labels"":[""perDay""]},{""start"":159,""end"":176,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":181,""end"":196,""text"":""сахарную свёклу"",""labels"":[""plant""]},{""start"":197,""end"":199,""text"":""43"",""labels"":[""perDay""]},{""start"":206,""end"":209,""text"":""917"",""labels"":[""perOperation""]}]",116.038,"15.11 мир
пахота зяби под кукурузу 7 день, 569 от начала, 84 , 103 остаток.
пахота зяби под сою 50 день, 849 от начала, 75 , 290 остаток.
работало 4 агрегата.
выравнивание зяби под сахарную свёклу 43 день, 917 от начала, 96 , 35 остаток.
работал 1 агрегат.","2025-04-17T14:04:34.910187Z"
16,18,"1","2025-04-17T14:07:20.422955Z",429,"Пахота зяби под сою
По Пу 11/1451
Отд 17 11/190

Дисков сах св
По Пу 118/1355
Отд 17 118/653

2-е диск сах св под пш
По Пу 35/1177
Отд 17 35/485

Выравн зяби под сах св
По Пу 51/1365
Отд 11 51/461

Выравн зяби под подс
Отд 11 47/89","[{""start"":20,""end"":22,""text"":""по"",""labels"":[""department""]},{""start"":112,""end"":114,""text"":""по"",""labels"":[""department""]},{""start"":225,""end"":227,""text"":""по"",""labels"":[""department""]},{""start"":328,""end"":330,""text"":""по"",""labels"":[""department""]},{""start"":0,""end"":11,""text"":""пахота зяби"",""labels"":[""operation""]},{""start"":85,""end"":95,""text"":""дискование"",""labels"":[""operation""]},{""start"":179,""end"":212,""text"":""второе дискование сахарная свекла"",""labels"":[""operation""]},{""start"":290,""end"":307,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":393,""end"":410,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":16,""end"":19,""text"":""сою"",""labels"":[""plant""]},{""start"":96,""end"":111,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":217,""end"":224,""text"":""пшеница"",""labels"":[""plant""]},{""start"":312,""end"":327,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":415,""end"":425,""text"":""подсолнухи"",""labels"":[""plant""]},{""start"":444,""end"":446,""text"":""47"",""labels"":[""perDay""]},{""start"":457,""end"":459,""text"":""89"",""labels"":[""perOperation""]},{""start"":339,""end"":341,""text"":""51"",""labels"":[""perDay""]},{""start"":352,""end"":356,""text"":""1365"",""labels"":[""perOperation""]},{""start"":236,""end"":238,""text"":""35"",""labels"":[""perDay""]},{""start"":249,""end"":253,""text"":""1177"",""labels"":[""perOperation""]},{""start"":123,""end"":126,""text"":""118"",""labels"":[""perDay""]},{""start"":137,""end"":141,""text"":""1355"",""labels"":[""perOperation""]},{""start"":31,""end"":33,""text"":""11"",""labels"":[""perDay""]},{""start"":44,""end"":48,""text"":""1451"",""labels"":[""perOperation""]}]",167.069,"пахота зяби под сою
по пу день 11 от начала 1451
отделение 17 день 11 от начала 190

дискование сахарная свекла
по пу день 118 от начала 1355
отделение 17 день 118 от начала 653

второе дискование сахарная свекла под пшеница
по пу день 35 от начала 1177
отделение 17 день 35 от начала 485

выравнивание зяби под сахарная свекла
по пу день 51 от начала 1365
отделение 11 день 51 от начала 461

выравнивание зяби под подсолнухи
отделение 11 день 47 от начала 89","2025-04-17T14:31:47.527996Z"
17,19,"1","2025-04-17T14:08:32.534518Z",430,"23.10
Внесение мин удобрений под оз пшеницу ПУ Юг 216/7698
Отд 17-216/1877","[{""start"":0,""end"":5,""text"":""23.10"",""labels"":[""data""]},{""start"":59,""end"":61,""text"":""юг"",""labels"":[""department""]},{""start"":6,""end"":36,""text"":""внесение минеральные удобрений"",""labels"":[""operation""]},{""start"":41,""end"":55,""text"":""озимая пшеницу"",""labels"":[""plant""]},{""start"":67,""end"":70,""text"":""216"",""labels"":[""perDay""]},{""start"":81,""end"":85,""text"":""7698"",""labels"":[""perOperation""]}]",66.988,"23.10
внесение минеральные удобрений под озимая пшеницу пу юг день 216 от начала 7698
отделение 17 день 216 от начала 1877","2025-04-17T14:08:32.534562Z"
18,20,"1","2025-04-17T14:08:57.458329Z",431,"23.10
Внесение противозлакового гербецида на оз рапсе ПУ Юг 134/578
Отд 11-134/253","[{""start"":0,""end"":5,""text"":""23.10"",""labels"":[""data""]},{""start"":61,""end"":63,""text"":""юг"",""labels"":[""department""]},{""start"":6,""end"":41,""text"":""внесение противозлакового гербецида"",""labels"":[""operation""]},{""start"":45,""end"":57,""text"":""озимая рапсе"",""labels"":[""plant""]},{""start"":69,""end"":72,""text"":""134"",""labels"":[""perDay""]},{""start"":83,""end"":86,""text"":""578"",""labels"":[""perOperation""]}]",22.615,"23.10
внесение противозлакового гербецида на озимая рапсе пу юг день 134 от начала 578
отделение 11 день 134 от начала 253","2025-04-17T14:08:57.458355Z"
19,21,"1","2025-04-17T14:09:50.702433Z",432,"Пахота зяби под сою
По Пу 13/1464
Отд 17 13/203

Дисков сах св
По Пу 36/1391
Отд 16 25/25
Отд 17 11/664

2-е диск сах св под пш
По Пу 111/1288
Отд 17 111/596

Выравн зяби под сах св
По Пу 30/1395
Отд 11 30/491","[{""start"":20,""end"":22,""text"":""по"",""labels"":[""department""]},{""start"":112,""end"":114,""text"":""по"",""labels"":[""department""]},{""start"":257,""end"":259,""text"":""по"",""labels"":[""department""]},{""start"":362,""end"":364,""text"":""по"",""labels"":[""department""]},{""start"":0,""end"":11,""text"":""пахота зяби"",""labels"":[""operation""]},{""start"":85,""end"":95,""text"":""дискование"",""labels"":[""operation""]},{""start"":211,""end"":244,""text"":""второе дискование сахарная свекла"",""labels"":[""operation""]},{""start"":324,""end"":341,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":16,""end"":19,""text"":""сою"",""labels"":[""plant""]},{""start"":96,""end"":111,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":249,""end"":256,""text"":""пшеница"",""labels"":[""plant""]},{""start"":345,""end"":361,""text"":"" сахарная свекла"",""labels"":[""plant""]},{""start"":31,""end"":33,""text"":""13"",""labels"":[""perDay""]},{""start"":123,""end"":125,""text"":""36"",""labels"":[""perDay""]},{""start"":268,""end"":271,""text"":""111"",""labels"":[""perDay""]},{""start"":373,""end"":375,""text"":""30"",""labels"":[""perDay""]},{""start"":44,""end"":48,""text"":""1464"",""labels"":[""perOperation""]},{""start"":136,""end"":140,""text"":""1391"",""labels"":[""perOperation""]},{""start"":282,""end"":286,""text"":""1288"",""labels"":[""perOperation""]},{""start"":386,""end"":390,""text"":""1395"",""labels"":[""perOperation""]}]",48.6,"пахота зяби под сою
по пу день 13 от начала 1464
отделение 17 день 13 от начала 203

дискование сахарная свекла
по пу день 36 от начала 1391
отделение 16 день 25 от начала 25
отделение 17 день 11 от начала 664

второе дискование сахарная свекла под пшеница
по пу день 111 от начала 1288
отделение 17 день 111 от начала 596

выравнивание зяби под сахарная свекла
по пу день 30 от начала 1395
отделение 11 день 30 от начала 491","2025-04-17T14:09:50.702469Z"
21,22,"1","2025-04-17T14:12:17.069142Z",434,"19.11 Мир
Пахота зяби под кукурузу 8 га день, 672 га от начала, 100%
Пахота зяби под сою 70 га день, 1009 га от начала, 89%, 130 га остаток.
Работало 3 агрегата.
Выравнивание зяби под подсолнечник 15 га день, 15 га от начала, 2%, остаток 691га. Работал 1 агрегат","[{""start"":0,""end"":5,""text"":""19.11"",""labels"":[""data""]},{""start"":6,""end"":9,""text"":""мир"",""labels"":[""department""]},{""start"":10,""end"":21,""text"":""пахота зяби"",""labels"":[""operation""]},{""start"":26,""end"":34,""text"":""кукурузу"",""labels"":[""plant""]},{""start"":35,""end"":36,""text"":""8"",""labels"":[""perDay""]},{""start"":43,""end"":46,""text"":""672"",""labels"":[""perOperation""]},{""start"":63,""end"":74,""text"":""пахота зяби"",""labels"":[""operation""]},{""start"":79,""end"":82,""text"":""сою"",""labels"":[""plant""]},{""start"":83,""end"":85,""text"":""70"",""labels"":[""perDay""]},{""start"":92,""end"":96,""text"":""1009"",""labels"":[""perOperation""]},{""start"":147,""end"":164,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":169,""end"":181,""text"":""подсолнечник"",""labels"":[""plant""]},{""start"":182,""end"":184,""text"":""15"",""labels"":[""perDay""]},{""start"":191,""end"":193,""text"":""15"",""labels"":[""perOperation""]}]",56.964,"19.11 мир
пахота зяби под кукурузу 8 день, 672 от начала, 100 
пахота зяби под сою 70 день, 1009 от начала, 89 , 130 остаток.
работало 3 агрегата.
выравнивание зяби под подсолнечник 15 день, 15 от начала, 2 , остаток 691га. работал 1 агрегат","2025-04-17T14:12:17.069171Z"
